Title;Link;Time;Content
Sejarah! Bendera Duplikat Merah Putih-Teks Proklamasi Diarak Monas-IKN;https://www.cnbcindonesia.com/news/20240810150808-4-561990/sejarah-bendera-duplikat-merah-putih-teks-proklamasi-diarak-monas-ikn;1 tahun yang lalu;"Jakarta, CNBC Indonesia- Presiden RI Joko Widodo (Jokowi) menyampaikan bahwa hari ini telah tercipta momen bersejarah. Untuk pertama kalinya, bendera duplikat Sang Merah Putih dan teks proklamasi diarak dari Monas ke Ibu Kota Nusantara (IKN).
""Kirab ini adalah bagian dari peringatan HUT ke-79. Kemerdekaan Rl,"" tulis Presiden Jokowi melalui sosial media Instagram, dikutip Sabtu (10/8).
Adapun berbagai elemen masyarakat terlibat, termasuk 180 Abang-None Jakarta, 122 Purna Paskibraka DKI Jakarta, serta siswa IPDN, politeknik, dan pamong praja.
Menurutnya, kesenian dan kearifan lokal turut memeriahkan kirab tersebut. Serta menghadirkan nuansa budaya yang kental sepanjang perjalanan.
""Semoga semangat kebangsaan, persatuan, dan gotong royong terus menyala dan menginspirasi seluruh rakyat Indonesia,"" pungkasnya.

[Gambas:Instagram]
"
Tol IKN Dibuka Fungsional Mulai Siang Ini;https://www.cnbcindonesia.com/news/20240810103602-8-561947/tol-ikn-dibuka-fungsional-mulai-siang-ini;1 tahun yang lalu;"Jakarta,CNBC Indonesia -Sejumlah ruas jalan tol Ibu Kota Negara (IKN) Nusantara mulai beroperasi secara fungsional dan terbatas mulai Sabtu (10/8) hingga Minggu (18/8).
Ketua Satuan Tugas Pelaksanaan Pembangunan Infrastruktur IKN, Danis Hidayat Sumadilaga, menyebut pembukaan jalan tol secara fungsional akan dimulai pada tengah hari."
Mengintip Kantor dan Rumah Menteri di IKN, Ini Bedanya dari Jakarta;https://www.cnbcindonesia.com/news/20240809142422-7-561768/mengintip-kantor-dan-rumah-menteri-di-ikn-ini-bedanya-dari-jakarta;1 tahun yang lalu;"Pembangunan infrastruktur Ibu Kota Nusantara (IKN) terus dilakukan menjelang pelaksanaan upacara HUT ke-79 Kemerdekaan Indonesia 17 Agustus 2024, termasuk kantor Kementerian Koordinator (Kemenko). (Dok Kementerian PUPR)
Menteri PUPR sekaligus Plt.Kepala Otorita Ibu Kota Nusantara (OIKN) Basuki Hadimuljono mengatakan, ada 7 kantor Kemenko yang difungsikan saat 17 Agustus. (Dok Kementerian PUPR)
Rinciannya adalah 1 tower di Kantor Kemenko 1, 1 tower di kantor Kemenko 2, 2 tower di kantor Kemenko 3, dan 3 tower di kantor Kemenko 4. Sebagai informasi, masing-masing kantor Kemenko di IKN memiliki 4 tower. (Dok Kementerian PUPR)
Kemudian dari 4 Kantor Kementerian Koordinator yang masing-masing memiliki 4 tower (total 16 tower), yang akan difungsikan pada saat upacara nanti sebanyak 7 tower yaitu Koordinator 1 (1 tower), Koordinator 2 (1 tower), Koordinator 3 (2 tower), dan Koordinator 4 (3 tower). Masing-masing akan berfungsi 2-3 lantai untuk holding ASN dan petugas upacara. (Dok Kementerian PUPR)
Hunian ASN akan fungsional minimal 8 tower lengkap dengan furniturenya, air dan listrik juga akan disiapkan. Masing-masing tower terdiri dari 60 unit hunian seluas 98 m2, setiap hunian ada 3 kamar. (Dok Kementerian PUPR)
Untuk Rumah Tapak Jabatan Menteri akan berfungsi 14 unit dan sudah lengkap dengan meubelairnya. (Dok Kementerian PUPR)"
Lautan Manusia Saksikan Kirab Bendera Merah Putih Menuju IKN;https://www.cnbcindonesia.com/news/20240810095729-8-561935/lautan-manusia-saksikan-kirab-bendera-merah-putih-menuju-ikn;1 tahun yang lalu;"Jakarta,CNBC Indonesia -Antusiasme Masyarakat untuk menyaksikan momen bersejarah proses kirab bendera Merah Putih dan teks proklamasi pada hari ini Sabtu (10/8) sangat tinggi sekali.
Nampak lautan manusia dari Monumen Nasional menyaksikan prosesi kirab tersebut.
Tidak hanya di kawasan Monas saja, sepanjang Jalan Thamrin, Bundaran HI, Jalan Gatot Subroto, Cawang, hingga Bandara Halim Perdanakusuma masyarakat nampak mengabadikan momen bersejarah kirab bendera Merah Putih dan teks proklamasi menuju Ibu Kota Negara (IKN) Nusantara."
Kirab Bendera Merah Putih Dari Monas ke IKN Dimulai, Simak Prosesnya;https://www.cnbcindonesia.com/news/20240810101456-8-561937/kirab-bendera-merah-putih-dari-monas-ke-ikn-dimulai-simak-prosesnya;1 tahun yang lalu;"Jakarta,CNBC Indonesia -Kirab bendera Merah Putih dan teks proklamasi dimulai hari ini, Sabtu (10/8/2024), sejak pukul 8.00 WIB dari Monumen Nasional, Jakarta ke Ibu Kota Nusantara.
Kirab ini merupakan bagian dari rangkaian peringatan Hari Ulang Tahun ke - 79 Kemerdekaan RI."
Megah! Begini Penampakan 'Raksasa' Istana Garuda dari Angkasa;https://www.cnbcindonesia.com/news/20240809144316-7-561780/megah-begini-penampakan-raksasa-istana-garuda-dari-angkasa;1 tahun yang lalu;"Presiden Joko Widodo (Jokowi) menyebut gedung kantor presiden di Ibu Kota Nusantara (IKN) sebagai Istana Garuda. (Dok Kementerian PUPR)
Istana Negara merupakan bangunan megah yang menjadi kediaman resmi Presiden Jokowi di kompleks kepresidenan. Lokasinya berada di kawasan inti pusat pemerintahan (KIPP). (Dok Kementerian PUPR)
Mengutip kementerian PUPR progres pembangunan sudah mencapai 93%. (Dok Kementerian PUPR)
Diketahui perancang desain garuda di IKN adalah I Nyoman Nuarta. Pemasangan bilah terakhir yaitu ke 4.650 bentuk garuda dilakukan di Sayap Barat dilakukan pada 22 Juli 2024 lalu. (Dok Kementerian PUPR)
Jaringan jalan di dalam KIPP dengan kondisi aspal sepanjang 7 km serta jalan kerja yang sudah dipadatkan. Sebagian jalan (Sumbu Barat, Sumbu Timur, Feeder Grande, sepanjang 4.510 m) di sekitar tempat Upacara siap digunakan untuk melayani ART. (Dok Kementerian PUPR)"
Tol IKN Dibuka Fungsional Hari Ini Mulai Pukul 12.00;https://www.cnbcindonesia.com/news/20240810074822-4-561925/tol-ikn-dibuka-fungsional-hari-ini-mulai-pukul-1200;1 tahun yang lalu;"Jakarta, CNBC Indonesia- Sejumlah ruas jalan tol akses Ibu Kota Nusantara (IKN) dipastika mulaidibuka secara fungsional dan terbatas mulai Sabtu (10/8/2024) hingga Minggu (18/8/2024).
Ketua Satuan Tugas Pelaksanaan Pembangunan Infrastruktur IKN, Danis Hidayat Sumadilaga, mengatakan pembukaan jalan tol secara fungsional tersebut akan dimulai pada tengah hari.
""Mulai siang hari ini, sekitar pukul 12.00,"" ujarnya, kepadaCNBC Indonesia.

Ruas Tol IKN yang dimaksud yakni Segmen 3A Karang Joang-KKT Kariangau sepanjang 13,4 km, dan Segmen 3B KKT Kariangau-Simpang Tempadung sepanjang 7,33 km.
Adapun proses kirab duplikat Bendera Pusaka Merah Putih dari Bandara Sultan Aji Muhammad Sulaiman (SAMS) Sepinggan Balikpapan hingga Istana Garuda di KIPP IKN pada Sabtu akan melintasi ruas Tol IKN tersebut.
""Pada saatnya nanti untuk kirab akan digunakan besok dari Bandara Sepinggan sampai ke KIPP itu 2,5 jam nanti kalau dengan tol baru itu menggunakan tol fungsional kurang lebih 1 jam sampai 1,5 jam,"" ucapnya.

Bukan hanya itu, nantinya para tamu undangan yang turun di Bandara Sepinggan menuju KIPP IKN juga diarahkan lewat Tol Akses IKN, dari Tol Balikpapan-Samarinda (Balsam). Bukan turun di Gerbang Tol Samboja menuju Jalan Raya Samboja ke IKN.
""Tamu undangan diarahkan lewat tol,"" sebutnya."
Top! Telkomsel Siapkan Jaringan Broadband 5G di IKN;https://www.cnbcindonesia.com/tech/20240809204239-37-561901/top-telkomsel-siapkan-jaringan-broadband-5g-di-ikn;1 tahun yang lalu;"Jakarta, CNBC Indonesia- Telkomsel telah menyiapkan dan menghadirkan 49 Base Transceiver Station (BTS) teknologi terkini 5G dan 4G di Ibu Kota Nusantara (IKN), termasuk Kawasan Inti Pusat Pemerintahan (KIPP) dan wilayah pendukung lainnya untuk menyukseskan pelaksanaan HUT Ke-79 RI bertema ""Nusantara Baru Indonesia Maju"" yang akan berlangsung pada 17 Agustus di IKN.
Telkomsel juga telah memastikan konektivitas bagi para pelanggan yang akan memasuki wilayah IKN dengan mengoptimalkan jaringan di dua kota penyangga IKN yakni Balikpapan dan Samarinda. Upaya ini mencakup 10 area khusus seperti bandara, pusat perbelanjaan, penginapan, dan jalan utama yang menghubungkan kedua kota dengan IKN.
Direktur Network Telkomsel, Indra Mardiatna menyatakan, dengan memastikan optimalisasi jaringan broadband terdepan, Telkomsel berkomitmen untuk memberikan kenyamanan akses komunikasi di Ibu Kota Nusantara serta mendukung transformasi digital di berbagai sektor termasuk dalam rangka mewujudkan visi IKN menjadi kota berkelanjutan di dunia yang memiliki kapabilitas smart city berbasiskan teknologi masa depan.
""Langkah ini selaras dengan visi dan misi Telkomsel untuk menghadirkan layanan terdepan yang memberdayakan masyarakat, serta mendukung pemerintah dalam upaya pemerataan pembangunan dan penyediaan infrastruktur yang mampu menjadi penggerak ekonomi Indonesia secara berkelanjutan,"" ungkap Indra dalam keterangan resmi, Jumat (9/8/2024).


Tak hanya itu, untuk mendukung kelancaran komunikasi dan memberikan pengalaman digital yang optimal, Telkomsel juga telah menyiapkan ketersediaan beragam produk dan layanan digital dengan menghadirkan pusat layanan pelanggan, termasuk booth di area kedatangan Bandara Sultan Aji Muhammad Sulaiman Sepinggan Balikpapan dan GraPARI Nusantara yang terletak di Hunian Pekerja Konstruksi (HPK) IKN.
Titik layanan pelanggan tersebut menyediakan berbagai layanan mulai dari pembelian paket data, pembelian voucher fisik, isi ulang pulsa, pembelian SIM card prabayar dan eSIM, penggantian kartu hilang atau rusak, upgrade kartu uSIM 4G/LTE, pendaftaran baru pelanggan Telkomsel Halo (pascabayar), pembelian modem Orbit dan layanan IndiHome, penukaran Telkomsel Poin, aktivasi jaringan 5G, hingga kebutuhan produk dan layanan Telkomsel lainnya yang dirancang untuk memberikan kemudahan akses bagi seluruh pelanggan dalam memenuhi beragam kebutuhan komunikasinya.
""Semua inisiatif yang kami lakukan, mulai dari kesiapan jaringan broadband terdepan hingga berbagai produk dan layanan inovatif, kami berharap dapat memberikan pengalaman komunikasi yang lancar dan efisien dalam memenuhi kebutuhan digital seluruh pelanggan di IKN, sekaligus menunjukkan kesiapan IKN sebagai pusat pemerintahan masa depan untuk mewujudkan Nusantara Baru Indonesia Maju,"" pungkas Indra.
"
Video: Unboxing Rumah Susun ASN di IKN, Ternyata Bikin Betah!;https://www.cnbcindonesia.com/news/20240809185224-8-561888/video-unboxing-rumah-susun-asn-di-ikn-ternyata-bikin-betah;1 tahun yang lalu;"Jakarta, CNBC Indonesia -Para ASN merapat. Siapa disini yang penasaran dengan isi dari rumah dinas para pegawai negeri yang akan bekerja di Ibu Kota Nusantara? seperti apa bentuknya dan ada fasilitas apa saja?
Simak selengkapnya liputan Jurnalis CNBC Indonesia Serliana Salsabila.
Selengkapnya dalam program Evening Up CNBC Indonesia (Jumat, 09/08/2024) berikut ini."
Besok Kirab Bendera Merah Putih Dari Monas Hingga IKN, Ini Rutenya;https://www.cnbcindonesia.com/news/20240809191721-4-561893/besok-kirab-bendera-merah-putih-dari-monas-hingga-ikn-ini-rutenya;1 tahun yang lalu;"Jakarta, CNBC Indonesia -Kirab bendera merah putih dan teks proklamasi akan dimulai besok, Sabtu (10/8/2024), pukul 8.00 WIB dari Monumen Nasional, Jakarta ke Ibu Kota Nusantara. Ini merupakan bagian dari rangkaian peringatan Hari Ulang Tahun ke - 79 Kemerdekaan RI.
Deputi Bidang Protokol, Pers, dan Media Sekretariat Presiden Yusuf Permana menjelaskan prosesi kirab diawali penyerahan bendera merah putih dan teks proklamasi di Ruangan Kemerdekaan Monas ke Kepala Sekretariat Presiden Heru Budi Hartono kepada tim Purna Paskibraka.
Tim Purna Paskibraka 2023 yang akan bertugas sebagai pembawa bendera Merah Putih adalah Kachina Ozora dari Provinsi Kalimantan Tengah. Sementara itu, bertugas sebagai pembawa teks proklamasi adalah Keyla Azzahra Purnama dari Provinsi Sumatra Selatan.


Selanjutnya, bendera dan teks proklamasi tersebut akan dibawa menggunakan kendaraan taktis (rantis) ""Maung"" dengan iring-iringan dari Paskibraka DKI Jakarta, pasukan berkuda, hingga marching band.
Iring-iringan itu akan dibawa bersama rombongan dari Thamrin hingga Bandara Halim Perdana Kusuma. ""Jika tahun-tahun sebelumnya, bendera Merah Putih dan teks proklamasi dibawa dari Monas langsung ke Istana Merdeka, maka tahun ini prosesi kirabnya menjadi lebih panjang. Dari Monas, iring-iringan tersebut akan menuju Jalan Thamrin, Bundaran HI, Jalan Gatot Subroto, Cawang, hingga Bandara Halim Perdanakusuma, lalu diterbangkan ke IKN menggunakan pesawat Boeing TNI AU,"" kata Yusuf dalam keterangan, Jumat (9/8/2024).
Lebih lanjut, Setibanya di Bandara Internasional Sultan Aji Muhammad Sulaiman Sepinggan, bendera dan teks proklamasi akan dibawa ke Istana Negara di IKN. Nantinya Purna Paskibraka 2023 yang bertugas membawa bendera Merah Putih yakni Naila Aulita Alqubra Sinapoy dari Provinsi Banten. Adapun bertugas sebagai pembawa teks proklamasi adalah Lilly Wenda dari Provinsi Papua Pegunungan.
Menurut Yusuf prosesi ini merupakan sejarah karena untuk pertama kalinya bendera Merah Putih dan teks proklamasi dikirab ke IKN.
""Prosesi kirab ini tidak hanya menjadi simbol penghormatan terhadap sejarah dan perjuangan bangsa, tetapi juga menggambarkan tekad untuk terus menjaga persatuan dan kesatuan bangsa,"" kata Yusuf.
Selain itu, sebagaimana disampaikan Kepala Sekretariat Presiden Heru Budi Hartono, kirab ini juga merupakan simbol kebersamaan dan sinergi antara DKI Jakarta dan Ibu Kota Nusantara.
Bendera Merah Putih dan teks proklamasi akan tiba di IKN pada hari yang sama yakni 10 Agustus 2024. Nantinya, bendera tersebut akan diserahkan oleh Presiden Joko Widodo kepada Paskibraka untuk dikibarkan di Istana Negara IKN pada 17 Agustus 2024 mendatang.

"
Menkominfo: Gedung Istana Garuda IKN Kebanggaan Nasional;https://www.cnbcindonesia.com/news/20240809184438-4-561883/menkominfo-gedung-istana-garuda-ikn-kebanggaan-nasional;1 tahun yang lalu;"Jakarta, CNBC Indonesia -Menteri Komunikasi dan Informatika (Menkominfo), Budi Arie Setiadi menegaskan, Gedung Istana Garuda di Ibu Kota Nusantara (IKN) merupakan kebanggaan bangsa Indonesia. Hal itu menepis pernyataan warganet yang menyatakan bahwa sayap Istana Garudan yang disebut tampak berwarna coklat gelap kehitaman menyerupai kelelawar dibanding Burung Garuda.
""Desain dan karya arsitektur Istana Garuda di IKN tentu menjadi salah satu kebanggaan nasional,"" kata Menkominfo Budi Arie Setiadi di kantor Kementerian Kominfo, Jumat, 9 Agustus 2024.
Bentuk desain burung garuda yang mengepakkan sayap karya dengan nama Istana Garuda, kata Budi Arie, merupakan satu dari bagian Istana Kepresidenan Nusantara yang dibangun di lahan seluas 55,7 Ha dengan luas tapak 334.200 meter persegi.


Burung Garuda menjadi desain karena kaitannya yang sangat erat dengan Kebhinekaan di Indonesia. Tanah Air yang dinilai sangat beragam dengan berbagai perbedaan, segala silang pandang, segala keragaman adat istiadat dan perilaku, dan perbedaan kepercayaan dan agama.
Garuda, kata Budi Arie, merupakan simbol persatuan. Apalagi garuda juga menjadi bagian dari lambang negara, Bhinneka Tunggal Ika.
Menkominfo menjelaskan Istana Garuda dirancang sebagai rumah yang berasosiasi pada burung Garuda. Istana Garuda bukan hanya menjadi landmark sebuah kawasan, melainkan juga perpaduan yang selaras antara seni, sains, dan teknologi karya anak bangsa.
""Pada bangunan-bangunan ikonik di berbagai negara juga memiliki perpaduan ketiga unsur tersebut,"" ujar Menkominfo.


Istana Kepresidenan yang ada selama ini merupakan peninggalan pemerintah kolonial. Sementara itu, Kompleks IstanaKepresidenan di IKN murni dirancang dan dibangun oleh anak bangsa.
Desain Istana Garuda diwujudkan dalam pola arsitektur yang mempertimbangkan unsur estetika, kegunaan, serta manfaat bagi kemajuan sektor pariwisata Indonesia. ""Desain Istana Garuda merupakan produk karya anak bangsa yang berbasis budaya nusantara. Ini juga simbol dari lambang negara Indonesia yakni Burung Garuda,"" ujar Menkominfo Budi Arie.
Istana Garuda diklaim sebagai istana presiden pertama di dunia yang dibangun sebagai sebuah karya seni. Bahkan, Istana Garuda dibangun dengan teknologi pembuatan patung yang telah dipatenkan.
Sosok burung yang berasosiasi pada garuda dalam Istana Garuda dibangun dari kerangka baja, serta cangkang dari tembaga, kuningan, galyalum dan kaca. Tembaga dan kuningan selanjutnya akan mengalami proses oksidasi, sehingga perlahan-lahan akan berwarna hijau tosca yang matang.
""Istana Kepresidenan di IKN menjadi ikon dan kebanggaan kita sebagai warga bangsa. Tentu ini akan menjadi daya tarik tersendiri bagi masyarakat dunia sehingga akan berdampak positif pada kemajuan sektor pariwisata,"" jelas Menkominfo Budi Arie."
Cek Yuk! Pameran Pemindahan Ibu Kota Indonesia Sampai IKN Nusantara;https://www.cnbcindonesia.com/lifestyle/20240809153942-34-561809/cek-yuk-pameran-pemindahan-ibu-kota-indonesia-sampai-ikn-nusantara;1 tahun yang lalu;"Pengunjung melihat pameran bersama Arsip Kepresidenan di Galeri Emiria Soenassa, Taman Ismail Marzuki (TIM), Jakarta, Jumat (9/8/2024).  (CNBC Indonesia/Faisal Rahman)
Menyemarakkan HUT ke-79 Kemerdekaan RI, Kementerian Sekretariat Negara (Kemensetneg) menyelenggarakan Pameran Bersama Arsip Kepresidenan yang bertema ""Mari Kemari ke Nusantara!"".  (CNBC Indonesia/Faisal Rahman)
Pameran yang berlangsung hingga 20 Agustus mendatang itu mengenalkan sejarah Indonesia mulai dari zaman Hindia Belanda hingga masa pra Indonesia merdeka. (CNBC Indonesia/Faisal Rahman)
Terllihat uang ORI koleksi museum Bank Indonesia juga dipamerkan dalam acara tersebut. (CNBC Indonesia/Faisal Rahman)
Foto-foto presiden Republik Indonesia dari masa ke masa dengan ukuran cukup besar juga terlihat menghiasi pameran tersebut.  (CNBC Indonesia/Faisal Rahman)
Pengunjung terlihat melakukan swafoto dengan latar belakang arsip berita yang berjudul ""21 Kali Dentuman Meriam"". (CNBC Indonesia/Faisal Rahman)
Secara garis besar, arsip yang ditampilkan pada pameran ini terdiri dari arsip tekstual foto, dan memorabilia berjumlah 80 koleksi mengenai sejarah pemindahan ibu kota negara sejak zaman Kerajaan Mataram sampai dengan IKN sekarang.  (CNBC Indonesia/Faisal Rahman)
Pameran ini juga menampilkan instalasi seni ibu kota negara dengan harapan pengunjung dapat mendapatkan gambaran nyata dan merasakan keberadaan Ibu Kota Nusantara. (CNBC Indonesia/Faisal Rahman)
Melalui pameran ini, diharapkan dapat memberikan gambaran dan informasi yang lebih luas dan terbuka tentang pembangunan IKN kepada masyarakat. Terlihat sejumlah pelajar ikut belajar tentang IKN. (CNBC Indonesia/Faisal Rahman)"
Besok 10 Agustus Beroperasi Fungsional, Begini Penampakan Tol IKN;https://www.cnbcindonesia.com/news/20240809151206-7-561796/besok-10-agustus-beroperasi-fungsional-begini-penampakan-tol-ikn;1 tahun yang lalu;"Sejumlah ruas jalan tol akses Ibu Kota Nusantara (IKN) akan dibuka secara fungsional dan terbatas mulai Sabtu (10/8/2024). Ruas Tol IKN yang dimaksud yakni Segmen 3A Karang Joang-KKT Kariangau sepanjang 13,4 km, dan Segmen 3B KKT Kariangau-Simpang Tempadung sepanjang 7,33 km. (Dok Kementerian PUPR)
""Besok jalan tol sebagian sudah fungsional 3A 3B dan 5A itu yang dari daerah Tempadung sampai jembatan Pulau Balang fungsional 1 jalur 2 lajur itu bisa digunakan,"" ungkap Ketua Satuan Tugas Pelaksanaan Pembangunan Infrastruktur IKN, Danis Hidayat Sumadilaga saat jumpa pers di IKN, Jumat (9/8/2024). (Dok Kementerian PUPR)
Pengoperasian Tol Akses IKN akan dibuka selama 24 jam penuh dari Sabtu (10/8/2024) hingga Minggu (18/8/2024).  (Dok Kementerian PUPR)
Pada kesempatan itu, Danis juga mengungkapkan proses kirab duplikat Bendera Pusaka Merah Putih dari Bandara Sultan Aji Muhammad Sulaiman (SAMS) Sepinggan Balikpapan hingga Istana Garuda di KIPP IKN pada Sabtu (10/8/2024) akan melintasi ruas Tol IKN tersebut. (Dok Kementerian PUPR)
Bukan hanya itu, nantinya para tamu undangan yang turun di Bandara Sepinggan menuju KIPP IKN juga diarahkan lewat Tol Akses IKN, dari Tol Balikpapan-Samarinda (Balsam)."
Bikin Kaget! Ternyata Penampakan Rusun ASN di IKN Aslinya Begini;https://www.cnbcindonesia.com/news/20240808204521-7-561577/bikin-kaget-ternyata-penampakan-rusun-asn-di-ikn-aslinya-begini;1 tahun yang lalu;"Kementerian Pekerjaan Umum dan Perumahan Rakyat menyelesaikan pembangunan satu tower rumah susun (rusun) ASN di Ibu Kota Nusantara (IKN). Foto kombinasi dari kementerian PUPR menampilkan pembangunan rusun ASN 1 terdiri dari 9 buah tower hunian yang terdiri dari 10 lantai hunian dan 2 lantai podium, dilengkapi dengan Fasum dan Fasos seperti lapangan olahraga, jogging track, kolam retensi, jalur sepeda, jalur pejalan kaki, play ground, serta pekerjaan kawasan. Progres pembangunan ini mencapai 69%. (Tangkapan Layar PUPR)
Pemerintah dipastikan akan menyediakan rumah dan rumah susun untuk para ASN yang akan dipindahkan ke IKN. Fasilitas rumah yang akan diberikan ke ASN disesuaikan dengan jabatannya. (Tangkapan Layar PUPR)
Rusun ASN 1 terdiri dari 9 buah tower hunian yang terdiri dari 10 lantai hunian dan 2 lantai podium, dilengkapi dengan Fasum dan Fasos seperti lapangan olahraga, jogging track, kolam retensi, jalur sepeda, jalur pejalan kaki, play ground, serta pekerjaan kawasan. (Tangkapan Layar PUPR)
Proses pembangunannya yang sangat cepat, membuatnya tercatat sebagai Rekor MURI untuk Pembangunan Tower Hunian Siap Huni Tercepat diberikan atas prestasi Konstruksi Terintegrasi Rancang dan Bangun Pembangunan Hunian Vertikal ASN 1 yang mampu menyelesaikan tower siap huni selama 245 hari. (Tangkapan Layar PUPR)
Para ASN nantinya dapat tinggal di unit Rusun seluas 98 meter persegi lengkap dengan furniture (Dok Kementerian PUPR)
Tiap unit dilengkapi dengan beberapa ruangan yang terdiri dari ruang keluarga, tiga kamar tidur, dua kamar mandi, dapur dan ruang servis. Penampakannya bak apartemen mewah (Dok Kementerian PUPR)
Dari data yang dikumpulkan CNBC Indonesia, penyediaan perumahan dinas ASN, TNI, dan Polri juga memperhatikan proses transisi pegawai dan keluarganya, terutama pada 5 tahun pertama.(Tangkapan Layar PUPR)
Tahap awal pembangunan perumahan dinas untuk ASN, TNI, dan Polri di IKN akan dimulai pada 2022 hingga 2024. (Tangkapan Layar PUPR)"
Tol IKN Beroperasi Fungsional Mulai Besok 10 Agustus 2024;https://www.cnbcindonesia.com/news/20240809161158-4-561835/tol-ikn-beroperasi-fungsional-mulai-besok-10-agustus-2024;1 tahun yang lalu;"Jakarta, CNBC Indonesia- Sejumlah ruas jalan tol akses Ibu Kota Nusantara (IKN) akan dibuka secara fungsional dan terbatas mulai Sabtu (10/8/2024). Ruas Tol IKN yang dimaksud yakni Segmen 3A Karang Joang-KKT Kariangau sepanjang 13,4 km, dan Segmen 3B KKT Kariangau-Simpang Tempadung sepanjang 7,33 km.
""Besok jalan tol sebagian sudah fungsional 3A 3B dan 5A itu yang dari daerah Tempadung sampai jembatan Pulau Balang fungsional 1 jalur 2 lajur itu bisa digunakan,"" ungkap Ketua Satuan Tugas Pelaksanaan Pembangunan Infrastruktur IKN, Danis Hidayat Sumadilaga saat jumpa pers di IKN, Jumat (9/8/2024).
Pengoperasian Tol Akses IKN akan dibuka selama 24 jam penuh dari Sabtu (10/8/2024) hingga Minggu (18/8/2024).
""Sementara sampai tanggal 18 Agustus kita akan buka,"" imbuhnya.
Pada kesempatan itu, Danis juga mengungkapkan proses kirab duplikat Bendera Pusaka Merah Putih dari Bandara Sultan Aji Muhammad Sulaiman (SAMS) Sepinggan Balikpapan hingga Istana Garuda di KIPP IKN pada Sabtu (10/8/2024) akan melintasi ruas Tol IKN tersebut.
""Pada saatnya nanti untuk kirab akan digunakan besok dari Bandara Sepinggan sampai ke KIPP itu 2,5 jam nanti kalau dengan tol baru itu menggunakan tol fungsional kurang lebih 1 jam sampai 1,5 jam,"" ucapnya.
Bukan hanya itu, nantinya para tamu undangan yang turun di Bandara Sepinggan menuju KIPP IKN juga diarahkan lewat Tol Akses IKN, dari Tol Balikpapan-Samarinda (Balsam). Bukan turun di Gerbang Tol Samboja menuju Jalan Raya Samboja ke IKN.
""Tamu undangan diarahkan lewat tol,"" sebutnya."
